,variable,seed,algorithm,site,1-JS Divergence
3311,WMS_ImmediateThematicRecall_A_RawScore,6,Hierarchical approach,Average,0.8652963337664967
3312,CaliforniaVLT_Total_RawScore,6,Hierarchical approach,Average,0.8612484451615732
3313,WCTS_FailureToMaintain_RawScore,6,Hierarchical approach,Average,0.867791548392812
3314,WASI_MatrixReasoning_RawScore,6,Hierarchical approach,Average,0.17370837379295334
3315,WCTS_PerservativeError_RawScore,6,Hierarchical approach,Average,0.7597940882255028
3316,WAIS3_DigitSpanForward_RawScore,6,Hierarchical approach,Average,0.8870716304132427
3317,DKEFS_ColorWordInterference_Inhibition_RawScore,6,Hierarchical approach,Average,0.5150254120866958
3318,WMS_ImmediateThematicRecall_B_RawScore,6,Hierarchical approach,Average,0.8255111961895839
3319,MCCB_Mazes_RawScore,6,Hierarchical approach,Average,0.8796192487602448
3320,ReyOCF_Copy_RawScore,6,Hierarchical approach,Average,0.8661054444284708
3321,WASI_Vocabulary_RawScore,6,Hierarchical approach,Average,0.31104444773662365
3322,WASI_Similarities_RawScore,6,Hierarchical approach,Average,0.8594695117515114
3323,VF_MCCB_SemnaticVerbalFluency_RawRelative,6,Hierarchical approach,Average,0.2021060911268845
3324,WCTS_PerservativeResponses_RawScore,6,Hierarchical approach,Average,0.7728239189445235
3325,WMS_ImmediateStoryRecall_B_RawScore,6,Hierarchical approach,Average,0.7287763818280734
3326,CaliforniaVLT_FreeRecall_RawScore,6,Hierarchical approach,Average,0.9316148105175824
3327,GroovedPegs_NDominant_RawScore,6,Hierarchical approach,Average,0.7109569791143999
3328,CVLT_HVLT_Total_RecognitionHits_RawRelative,6,Hierarchical approach,Average,0.7583362640381031
3329,WMS_FreeRecall_RawScore,6,Hierarchical approach,Average,0.8026583182873885
3330,WAIS3_MCCB_LetterNumberSeeq_RawScore,6,Hierarchical approach,Average,0.5990178328015754
3331,WAIS3_DigitSpan_RawScore,6,Hierarchical approach,Average,0.6421801189906938
3332,WAIS3_BACS_SymbolCoding_RawRelative,6,Hierarchical approach,Average,0.24035435041237008
3333,WCTS_NumberCategories_RawScore,6,Hierarchical approach,Average,0.9297068895586539
3334,GroovedPegs_Dominant_RawScore,6,Hierarchical approach,Average,0.7676771527366831
3335,Rey_BVMT_LongTerm_RawScore,6,Hierarchical approach,Average,0.47453954659717257
3336,WMS_TotalRecall_RawScore,6,Hierarchical approach,Average,0.6847963907751742
3337,Trailmaking_test_part_A,6,Hierarchical approach,Average,0.8198781845093573
3338,VerbalFluency_Letters,6,Hierarchical approach,Average,0.6177557959557932
3339,HVLT_Total_RawScore,6,Hierarchical approach,Average,0.8587020170617966
3340,WMS_ImmediateStoryRecall_A_RawScore,6,Hierarchical approach,Average,0.7872230612199878
3341,WASI_BlockDesign_RawScore,6,Hierarchical approach,Average,0.7809353453907639
3342,DKEFS_ColorWordInterference_Switching_RawScore,7,Hierarchical approach,Average,0.6428958422675424
3343,WAIS3_DigitSpanBackwards_RawScore,7,Hierarchical approach,Average,0.7547403018550622
3344,UPSAB_Total_RawScore,7,Hierarchical approach,Average,0.9100026596524767
3345,CVLT_HVLT_Total_Delayedrecall_RawRelative,7,Hierarchical approach,Average,0.3650901903655689
3346,WMS_ImmediateThematicRecall_A_RawScore,7,Hierarchical approach,Average,0.8435503021633433
3347,CaliforniaVLT_Total_RawScore,7,Hierarchical approach,Average,0.8411321073148894
3348,WCTS_FailureToMaintain_RawScore,7,Hierarchical approach,Average,0.9688300813912331
3349,WASI_MatrixReasoning_RawScore,7,Hierarchical approach,Average,0.22088302871622378
3350,WCTS_PerservativeError_RawScore,7,Hierarchical approach,Average,0.7469782445122957
3351,WAIS3_DigitSpanForward_RawScore,7,Hierarchical approach,Average,0.7493446590242394
3352,DKEFS_ColorWordInterference_Inhibition_RawScore,7,Hierarchical approach,Average,0.5144609473888677
3353,WMS_ImmediateThematicRecall_B_RawScore,7,Hierarchical approach,Average,0.8295488702092788
3354,MCCB_Mazes_RawScore,7,Hierarchical approach,Average,0.8214133769373777
3355,ReyOCF_Copy_RawScore,7,Hierarchical approach,Average,0.9261185948800261
3356,WASI_Vocabulary_RawScore,7,Hierarchical approach,Average,0.288597319376521
3357,WASI_Similarities_RawScore,7,Hierarchical approach,Average,0.8473568731580102
3358,VF_MCCB_SemnaticVerbalFluency_RawRelative,7,Hierarchical approach,Average,0.19337091353549618
3359,WCTS_PerservativeResponses_RawScore,7,Hierarchical approach,Average,0.7544655113963893
3360,WMS_ImmediateStoryRecall_B_RawScore,7,Hierarchical approach,Average,0.7288695412301032
3361,CaliforniaVLT_FreeRecall_RawScore,7,Hierarchical approach,Average,0.9215899918338823
3362,GroovedPegs_NDominant_RawScore,7,Hierarchical approach,Average,0.7183294383747152
3363,CVLT_HVLT_Total_RecognitionHits_RawRelative,7,Hierarchical approach,Average,0.7856047581856315
3364,WMS_FreeRecall_RawScore,7,Hierarchical approach,Average,0.8021844329250525
3365,WAIS3_MCCB_LetterNumberSeeq_RawScore,7,Hierarchical approach,Average,0.6718497203833202
3366,WAIS3_DigitSpan_RawScore,7,Hierarchical approach,Average,0.5657284655695334
3367,WAIS3_BACS_SymbolCoding_RawRelative,7,Hierarchical approach,Average,0.3294277710770702
3368,WCTS_NumberCategories_RawScore,7,Hierarchical approach,Average,0.9564020002511834
3369,GroovedPegs_Dominant_RawScore,7,Hierarchical approach,Average,0.7892743112711452
3370,Rey_BVMT_LongTerm_RawScore,7,Hierarchical approach,Average,0.45670878874711063
3371,WMS_TotalRecall_RawScore,7,Hierarchical approach,Average,0.6627004395313165
3372,Trailmaking_test_part_A,7,Hierarchical approach,Average,0.8157019139368543
3373,VerbalFluency_Letters,7,Hierarchical approach,Average,0.6863731013899854
3374,HVLT_Total_RawScore,7,Hierarchical approach,Average,0.8029616341475632
3375,WMS_ImmediateStoryRecall_A_RawScore,7,Hierarchical approach,Average,0.7381382229562452
3376,WASI_BlockDesign_RawScore,7,Hierarchical approach,Average,0.816723593234453
3377,DKEFS_ColorWordInterference_Switching_RawScore,8,Hierarchical approach,Average,0.6380787877090743
3378,WAIS3_DigitSpanBackwards_RawScore,8,Hierarchical approach,Average,0.886172586051011
3379,UPSAB_Total_RawScore,8,Hierarchical approach,Average,0.8753097666720887
3380,CVLT_HVLT_Total_Delayedrecall_RawRelative,8,Hierarchical approach,Average,0.4647836262890993
3381,WMS_ImmediateThematicRecall_A_RawScore,8,Hierarchical approach,Average,0.890087765489196
3382,CaliforniaVLT_Total_RawScore,8,Hierarchical approach,Average,0.8575253467438813
3383,WCTS_FailureToMaintain_RawScore,8,Hierarchical approach,Average,0.8440433410800352
3384,WASI_MatrixReasoning_RawScore,8,Hierarchical approach,Average,0.19407193051447702
3385,WCTS_PerservativeError_RawScore,8,Hierarchical approach,Average,0.7939150129896981
3386,WAIS3_DigitSpanForward_RawScore,8,Hierarchical approach,Average,0.8811336777631116
3387,DKEFS_ColorWordInterference_Inhibition_RawScore,8,Hierarchical approach,Average,0.42067428981405497
3388,WMS_ImmediateThematicRecall_B_RawScore,8,Hierarchical approach,Average,0.8895691617034192
3389,MCCB_Mazes_RawScore,8,Hierarchical approach,Average,0.8593841914305862
3390,ReyOCF_Copy_RawScore,8,Hierarchical approach,Average,0.9416559098857279
3391,WASI_Vocabulary_RawScore,8,Hierarchical approach,Average,0.2901341422814231
3392,WASI_Similarities_RawScore,8,Hierarchical approach,Average,0.8792857522784895
3393,VF_MCCB_SemnaticVerbalFluency_RawRelative,8,Hierarchical approach,Average,0.20333273960058584
3394,WCTS_PerservativeResponses_RawScore,8,Hierarchical approach,Average,0.8290800566803651
3395,WMS_ImmediateStoryRecall_B_RawScore,8,Hierarchical approach,Average,0.7202904588411866
3396,CaliforniaVLT_FreeRecall_RawScore,8,Hierarchical approach,Average,0.9553720862771088
3397,GroovedPegs_NDominant_RawScore,8,Hierarchical approach,Average,0.7334683028821619
3398,CVLT_HVLT_Total_RecognitionHits_RawRelative,8,Hierarchical approach,Average,0.8404691694498592
3399,WMS_FreeRecall_RawScore,8,Hierarchical approach,Average,0.7958427255361326
3400,WAIS3_MCCB_LetterNumberSeeq_RawScore,8,Hierarchical approach,Average,0.6099800589209884
3401,WAIS3_DigitSpan_RawScore,8,Hierarchical approach,Average,0.5949153891614634
3402,WAIS3_BACS_SymbolCoding_RawRelative,8,Hierarchical approach,Average,0.21303204835490852
3403,WCTS_NumberCategories_RawScore,8,Hierarchical approach,Average,0.9512054131925451
3404,GroovedPegs_Dominant_RawScore,8,Hierarchical approach,Average,0.7216848890024332
3405,Rey_BVMT_LongTerm_RawScore,8,Hierarchical approach,Average,0.4792156439346358
3406,WMS_TotalRecall_RawScore,8,Hierarchical approach,Average,0.6371814775329767
3407,Trailmaking_test_part_A,8,Hierarchical approach,Average,0.7752204965598686
3408,VerbalFluency_Letters,8,Hierarchical approach,Average,0.7254203209260618
3409,HVLT_Total_RawScore,8,Hierarchical approach,Average,0.7550820246051277
3410,WMS_ImmediateStoryRecall_A_RawScore,8,Hierarchical approach,Average,0.715872929701564
3411,WASI_BlockDesign_RawScore,8,Hierarchical approach,Average,0.8145173098950648
3412,DKEFS_ColorWordInterference_Switching_RawScore,9,Hierarchical approach,Average,0.6787129362688701
3413,WAIS3_DigitSpanBackwards_RawScore,9,Hierarchical approach,Average,0.9139862205855191
3414,UPSAB_Total_RawScore,9,Hierarchical approach,Average,0.8774078899462118
3415,CVLT_HVLT_Total_Delayedrecall_RawRelative,9,Hierarchical approach,Average,0.48488658131100093
3416,WMS_ImmediateThematicRecall_A_RawScore,9,Hierarchical approach,Average,0.8730308232234965
3417,CaliforniaVLT_Total_RawScore,9,Hierarchical approach,Average,0.8225370769263893
3418,WCTS_FailureToMaintain_RawScore,9,Hierarchical approach,Average,0.9115243679607568
3419,WASI_MatrixReasoning_RawScore,9,Hierarchical approach,Average,0.22389169384079421
3420,WCTS_PerservativeError_RawScore,9,Hierarchical approach,Average,0.7376602169952713
3421,WAIS3_DigitSpanForward_RawScore,9,Hierarchical approach,Average,0.8739556637549974
3422,DKEFS_ColorWordInterference_Inhibition_RawScore,9,Hierarchical approach,Average,0.42409993244320776
3423,WMS_ImmediateThematicRecall_B_RawScore,9,Hierarchical approach,Average,0.9648408736206402
3424,MCCB_Mazes_RawScore,9,Hierarchical approach,Average,0.8759954136988418
3425,ReyOCF_Copy_RawScore,9,Hierarchical approach,Average,0.9134415702012509
3426,WASI_Vocabulary_RawScore,9,Hierarchical approach,Average,0.33261195000003674
3427,WASI_Similarities_RawScore,9,Hierarchical approach,Average,0.8678602837266642
3428,VF_MCCB_SemnaticVerbalFluency_RawRelative,9,Hierarchical approach,Average,0.2471540287682732
3429,WCTS_PerservativeResponses_RawScore,9,Hierarchical approach,Average,0.7453107265890134
3430,WMS_ImmediateStoryRecall_B_RawScore,9,Hierarchical approach,Average,0.7489505386044386
3431,CaliforniaVLT_FreeRecall_RawScore,9,Hierarchical approach,Average,0.9268128421673357
3432,GroovedPegs_NDominant_RawScore,9,Hierarchical approach,Average,0.7622838539751775
3433,CVLT_HVLT_Total_RecognitionHits_RawRelative,9,Hierarchical approach,Average,0.807728485650682
3434,WMS_FreeRecall_RawScore,9,Hierarchical approach,Average,0.8145370867232398
3435,WAIS3_MCCB_LetterNumberSeeq_RawScore,9,Hierarchical approach,Average,0.5766197488765216
3436,WAIS3_DigitSpan_RawScore,9,Hierarchical approach,Average,0.6707100092503814
3437,WAIS3_BACS_SymbolCoding_RawRelative,9,Hierarchical approach,Average,0.196658931347661
3438,WCTS_NumberCategories_RawScore,9,Hierarchical approach,Average,0.9491996919820046
3439,GroovedPegs_Dominant_RawScore,9,Hierarchical approach,Average,0.7294516594501976
3440,Rey_BVMT_LongTerm_RawScore,9,Hierarchical approach,Average,0.4745186980430034
3441,WMS_TotalRecall_RawScore,9,Hierarchical approach,Average,0.6685837761317279
3442,Trailmaking_test_part_A,9,Hierarchical approach,Average,0.8405855165937313
3443,VerbalFluency_Letters,9,Hierarchical approach,Average,0.6387637785454265
3444,HVLT_Total_RawScore,9,Hierarchical approach,Average,0.8147370576498639
3445,WMS_ImmediateStoryRecall_A_RawScore,9,Hierarchical approach,Average,0.7834837361784719
3446,WASI_BlockDesign_RawScore,9,Hierarchical approach,Average,0.8078747047240362
3447,DKEFS_ColorWordInterference_Switching_RawScore,10,Hierarchical approach,Average,0.6706848262987095
3448,WAIS3_DigitSpanBackwards_RawScore,10,Hierarchical approach,Average,0.806345460586751
3449,UPSAB_Total_RawScore,10,Hierarchical approach,Average,0.9098780087649156
3450,CVLT_HVLT_Total_Delayedrecall_RawRelative,10,Hierarchical approach,Average,0.31665487966975014
3451,WMS_ImmediateThematicRecall_A_RawScore,10,Hierarchical approach,Average,0.8281467512332552
3452,CaliforniaVLT_Total_RawScore,10,Hierarchical approach,Average,0.8507256677652907
3453,WCTS_FailureToMaintain_RawScore,10,Hierarchical approach,Average,0.8192977444318809
3454,WASI_MatrixReasoning_RawScore,10,Hierarchical approach,Average,0.20957075997851593
3455,WCTS_PerservativeError_RawScore,10,Hierarchical approach,Average,0.8396242968719569
3456,WAIS3_DigitSpanForward_RawScore,10,Hierarchical approach,Average,0.9354731893309293
3457,DKEFS_ColorWordInterference_Inhibition_RawScore,10,Hierarchical approach,Average,0.4722178638548835
3458,WMS_ImmediateThematicRecall_B_RawScore,10,Hierarchical approach,Average,0.8765050761208328
3459,MCCB_Mazes_RawScore,10,Hierarchical approach,Average,0.8884636364990481
3460,ReyOCF_Copy_RawScore,10,Hierarchical approach,Average,0.9266967569984822
3461,WASI_Vocabulary_RawScore,10,Hierarchical approach,Average,0.249848954884331
3462,WASI_Similarities_RawScore,10,Hierarchical approach,Average,0.8509941942936345
3463,VF_MCCB_SemnaticVerbalFluency_RawRelative,10,Hierarchical approach,Average,0.15783931596041456
3464,WCTS_PerservativeResponses_RawScore,10,Hierarchical approach,Average,0.8499702104353122
3465,WMS_ImmediateStoryRecall_B_RawScore,10,Hierarchical approach,Average,0.7058200805393853
3466,CaliforniaVLT_FreeRecall_RawScore,10,Hierarchical approach,Average,0.9514558344409455
3467,GroovedPegs_NDominant_RawScore,10,Hierarchical approach,Average,0.7321094897020386
3468,CVLT_HVLT_Total_RecognitionHits_RawRelative,10,Hierarchical approach,Average,0.7532634596089633
3469,WMS_FreeRecall_RawScore,10,Hierarchical approach,Average,0.8044538405731231
3470,WAIS3_MCCB_LetterNumberSeeq_RawScore,10,Hierarchical approach,Average,0.6036892939190648
3471,WAIS3_DigitSpan_RawScore,10,Hierarchical approach,Average,0.6496751466466404
3472,WAIS3_BACS_SymbolCoding_RawRelative,10,Hierarchical approach,Average,0.16280718093189817
3473,WCTS_NumberCategories_RawScore,10,Hierarchical approach,Average,0.8762218304545465
3474,GroovedPegs_Dominant_RawScore,10,Hierarchical approach,Average,0.8147690525059179
3475,Rey_BVMT_LongTerm_RawScore,10,Hierarchical approach,Average,0.5511320799499535
3476,WMS_TotalRecall_RawScore,10,Hierarchical approach,Average,0.6943611126078826
3477,Trailmaking_test_part_A,10,Hierarchical approach,Average,0.7962667092792656
3478,VerbalFluency_Letters,10,Hierarchical approach,Average,0.6287374752722192
3479,HVLT_Total_RawScore,10,Hierarchical approach,Average,0.8288622328706864
3480,WMS_ImmediateStoryRecall_A_RawScore,10,Hierarchical approach,Average,0.7708635979655103
3481,WASI_BlockDesign_RawScore,10,Hierarchical approach,Average,0.8121094757947667
3482,DKEFS_ColorWordInterference_Switching_RawScore,1,MICE,TOP2,0.6579332410497604
3483,WAIS3_DigitSpanBackwards_RawScore,1,MICE,TOP2,0.8525493703082703
3484,UPSAB_Total_RawScore,1,MICE,TOP2,0.8564974099211935
3485,WMS_ImmediateThematicRecall_A_RawScore,1,MICE,TOP2,0.9238925925218159
3486,WAIS3_DigitSpanForward_RawScore,1,MICE,TOP2,0.7843659743752764
3487,DKEFS_ColorWordInterference_Inhibition_RawScore,1,MICE,TOP2,0.2436744301216961
3488,WMS_ImmediateThematicRecall_B_RawScore,1,MICE,TOP2,0.8504299085735807
3489,MCCB_Mazes_RawScore,1,MICE,TOP2,0.06193497842788964
3490,WASI_Vocabulary_RawScore,1,MICE,TOP2,0.04614205107792724
3491,WASI_Similarities_RawScore,1,MICE,TOP2,0.8436741134342398
3492,VF_MCCB_SemnaticVerbalFluency_RawRelative,1,MICE,TOP2,0.07462699474972267
3493,WMS_ImmediateStoryRecall_B_RawScore,1,MICE,TOP2,0.8416777916857265
3494,GroovedPegs_NDominant_RawScore,1,MICE,TOP2,0.7503453102353632
3495,CVLT_HVLT_Total_RecognitionHits_RawRelative,1,MICE,TOP2,0.6747931676272583
3496,WAIS3_MCCB_LetterNumberSeeq_RawScore,1,MICE,TOP2,0.2370534684591714
3497,WAIS3_DigitSpan_RawScore,1,MICE,TOP2,0.6221281690361755
3498,GroovedPegs_Dominant_RawScore,1,MICE,TOP2,0.7307074729278449
3499,Rey_BVMT_LongTerm_RawScore,1,MICE,TOP2,0.1466061308692428
3500,WMS_TotalRecall_RawScore,1,MICE,TOP2,0.7589582767862809
3501,Trailmaking_test_part_A,1,MICE,TOP2,0.1785696736247696
3502,WMS_ImmediateStoryRecall_A_RawScore,1,MICE,TOP2,0.7547184780267637
3503,WASI_BlockDesign_RawScore,1,MICE,TOP2,0.8033264004141587
3504,DKEFS_ColorWordInterference_Switching_RawScore,1,MICE,TOP1,0.3851168362776064
3505,WAIS3_DigitSpanBackwards_RawScore,1,MICE,TOP1,0.3794246372745934
3506,CVLT_HVLT_Total_Delayedrecall_RawRelative,1,MICE,TOP1,0.2918827266488594
3507,WMS_ImmediateThematicRecall_A_RawScore,1,MICE,TOP1,0.629679546516362
3508,CaliforniaVLT_Total_RawScore,1,MICE,TOP1,0.17649066532440105
3509,WCTS_FailureToMaintain_RawScore,1,MICE,TOP1,0.916916063269393
3510,WASI_MatrixReasoning_RawScore,1,MICE,TOP1,0.3740357414553048
3511,WCTS_PerservativeError_RawScore,1,MICE,TOP1,0.8233624994368041
3512,WAIS3_DigitSpanForward_RawScore,1,MICE,TOP1,0.4007151435694719
3513,DKEFS_ColorWordInterference_Inhibition_RawScore,1,MICE,TOP1,0.30478951172803825
3514,WMS_ImmediateThematicRecall_B_RawScore,1,MICE,TOP1,0.43399292531521994
3515,ReyOCF_Copy_RawScore,1,MICE,TOP1,0.8181539959473284
3516,WASI_Vocabulary_RawScore,1,MICE,TOP1,0.2314151902000211
3517,WASI_Similarities_RawScore,1,MICE,TOP1,0.4170012431315634
3518,VF_MCCB_SemnaticVerbalFluency_RawRelative,1,MICE,TOP1,0.21678528371182215
3519,WCTS_PerservativeResponses_RawScore,1,MICE,TOP1,0.7587785344364236
3520,WMS_ImmediateStoryRecall_B_RawScore,1,MICE,TOP1,0.15939861763515772
3521,CaliforniaVLT_FreeRecall_RawScore,1,MICE,TOP1,0.8904179398450965
3522,GroovedPegs_NDominant_RawScore,1,MICE,TOP1,0.3083904010943028
3523,CVLT_HVLT_Total_RecognitionHits_RawRelative,1,MICE,TOP1,0.4574562641326472
3524,WMS_FreeRecall_RawScore,1,MICE,TOP1,0.1472087043614786
3525,WAIS3_MCCB_LetterNumberSeeq_RawScore,1,MICE,TOP1,0.7164393366875276
3526,WAIS3_DigitSpan_RawScore,1,MICE,TOP1,0.2423296362022821
3527,WAIS3_BACS_SymbolCoding_RawRelative,1,MICE,TOP1,0.21300203417214547
3528,WCTS_NumberCategories_RawScore,1,MICE,TOP1,0.8914134400268137
3529,GroovedPegs_Dominant_RawScore,1,MICE,TOP1,0.39168855635531874
3530,Rey_BVMT_LongTerm_RawScore,1,MICE,TOP1,0.47166111167422364
3531,WMS_TotalRecall_RawScore,1,MICE,TOP1,0.1028703630034209
3532,VerbalFluency_Letters,1,MICE,TOP1,0.1457478710739445
3533,WMS_ImmediateStoryRecall_A_RawScore,1,MICE,TOP1,0.19639124758980375
3534,WASI_BlockDesign_RawScore,1,MICE,TOP1,0.1994565453879955
3535,DKEFS_ColorWordInterference_Switching_RawScore,2,MICE,TOP2,0.6596755615865989
3536,WAIS3_DigitSpanBackwards_RawScore,2,MICE,TOP2,0.7614842360658601
3537,UPSAB_Total_RawScore,2,MICE,TOP2,0.8344587327904492
3538,WMS_ImmediateThematicRecall_A_RawScore,2,MICE,TOP2,0.9109745039152597
3539,WAIS3_DigitSpanForward_RawScore,2,MICE,TOP2,0.7473049233929947
3540,DKEFS_ColorWordInterference_Inhibition_RawScore,2,MICE,TOP2,0.31743101999671863
3541,WMS_ImmediateThematicRecall_B_RawScore,2,MICE,TOP2,0.8990334936764052
3542,MCCB_Mazes_RawScore,2,MICE,TOP2,0.04195686145584099
3543,WASI_Vocabulary_RawScore,2,MICE,TOP2,0.08184927298682676
3544,WASI_Similarities_RawScore,2,MICE,TOP2,0.834893832159604
3545,VF_MCCB_SemnaticVerbalFluency_RawRelative,2,MICE,TOP2,0.1232715963017521
3546,WMS_ImmediateStoryRecall_B_RawScore,2,MICE,TOP2,0.8018361164287657
3547,GroovedPegs_NDominant_RawScore,2,MICE,TOP2,0.77703007247183
3548,CVLT_HVLT_Total_RecognitionHits_RawRelative,2,MICE,TOP2,0.6640197411745572
3549,WAIS3_MCCB_LetterNumberSeeq_RawScore,2,MICE,TOP2,0.2342141340350692
3550,WAIS3_DigitSpan_RawScore,2,MICE,TOP2,0.534801454492593
3551,GroovedPegs_Dominant_RawScore,2,MICE,TOP2,0.6409349320629552
3552,Rey_BVMT_LongTerm_RawScore,2,MICE,TOP2,0.18345395803947262
3553,WMS_TotalRecall_RawScore,2,MICE,TOP2,0.6981251533829171
3554,Trailmaking_test_part_A,2,MICE,TOP2,0.10695116117191994
3555,WMS_ImmediateStoryRecall_A_RawScore,2,MICE,TOP2,0.7247401496381038
3556,WASI_BlockDesign_RawScore,2,MICE,TOP2,0.7652894361193985
3557,DKEFS_ColorWordInterference_Switching_RawScore,2,MICE,TOP1,0.30730813961770376
3558,WAIS3_DigitSpanBackwards_RawScore,2,MICE,TOP1,0.520052012567816
3559,CVLT_HVLT_Total_Delayedrecall_RawRelative,2,MICE,TOP1,0.3915040343519125
3560,WMS_ImmediateThematicRecall_A_RawScore,2,MICE,TOP1,0.41691822920936006
3561,CaliforniaVLT_Total_RawScore,2,MICE,TOP1,0.19736052373108515
3562,WCTS_FailureToMaintain_RawScore,2,MICE,TOP1,0.9725552922758409
3563,WASI_MatrixReasoning_RawScore,2,MICE,TOP1,0.2788545149068462
3564,WCTS_PerservativeError_RawScore,2,MICE,TOP1,0.7940058742701404
3565,WAIS3_DigitSpanForward_RawScore,2,MICE,TOP1,0.5382183309169404
3566,DKEFS_ColorWordInterference_Inhibition_RawScore,2,MICE,TOP1,0.2539860926725691
3567,WMS_ImmediateThematicRecall_B_RawScore,2,MICE,TOP1,0.5413337342365445
3568,ReyOCF_Copy_RawScore,2,MICE,TOP1,0.7426843446073667
3569,WASI_Vocabulary_RawScore,2,MICE,TOP1,0.2346734640591298
3570,WASI_Similarities_RawScore,2,MICE,TOP1,0.2399951639783141
3571,VF_MCCB_SemnaticVerbalFluency_RawRelative,2,MICE,TOP1,0.19393374669344388
3572,WCTS_PerservativeResponses_RawScore,2,MICE,TOP1,0.7854131040943965
3573,WMS_ImmediateStoryRecall_B_RawScore,2,MICE,TOP1,0.25863364204807016
3574,CaliforniaVLT_FreeRecall_RawScore,2,MICE,TOP1,0.8904179398450965
3575,GroovedPegs_NDominant_RawScore,2,MICE,TOP1,0.3176554907360477
3576,CVLT_HVLT_Total_RecognitionHits_RawRelative,2,MICE,TOP1,0.4912492777983637
3577,WMS_FreeRecall_RawScore,2,MICE,TOP1,0.16302116135167055
3578,WAIS3_MCCB_LetterNumberSeeq_RawScore,2,MICE,TOP1,0.7595293764650408
3579,WAIS3_DigitSpan_RawScore,2,MICE,TOP1,0.32008709571765603
3580,WAIS3_BACS_SymbolCoding_RawRelative,2,MICE,TOP1,0.1271189243352332
3581,WCTS_NumberCategories_RawScore,2,MICE,TOP1,0.9609574791398477
3582,GroovedPegs_Dominant_RawScore,2,MICE,TOP1,0.39771630886057585
3583,Rey_BVMT_LongTerm_RawScore,2,MICE,TOP1,0.47578492139376083
3584,WMS_TotalRecall_RawScore,2,MICE,TOP1,0.13380299205802315
3585,VerbalFluency_Letters,2,MICE,TOP1,0.2008515688893573
3586,WMS_ImmediateStoryRecall_A_RawScore,2,MICE,TOP1,0.2605970888878103
3587,WASI_BlockDesign_RawScore,2,MICE,TOP1,0.19664069306968757
3588,DKEFS_ColorWordInterference_Switching_RawScore,3,MICE,TOP2,0.47985403143068184
3589,WAIS3_DigitSpanBackwards_RawScore,3,MICE,TOP2,0.736644169548857
3590,UPSAB_Total_RawScore,3,MICE,TOP2,0.8586052083691291
3591,WMS_ImmediateThematicRecall_A_RawScore,3,MICE,TOP2,0.8077004009201074
3592,WAIS3_DigitSpanForward_RawScore,3,MICE,TOP2,0.8504202815578683
3593,DKEFS_ColorWordInterference_Inhibition_RawScore,3,MICE,TOP2,0.35380599413217206
3594,WMS_ImmediateThematicRecall_B_RawScore,3,MICE,TOP2,0.8941687240955218
3595,MCCB_Mazes_RawScore,3,MICE,TOP2,0.356366404890074
3596,WASI_Vocabulary_RawScore,3,MICE,TOP2,0.0730098510946785
3597,WASI_Similarities_RawScore,3,MICE,TOP2,0.814632758500937
3598,VF_MCCB_SemnaticVerbalFluency_RawRelative,3,MICE,TOP2,0.11156851191825101
3599,WMS_ImmediateStoryRecall_B_RawScore,3,MICE,TOP2,0.7800610642310621
3600,GroovedPegs_NDominant_RawScore,3,MICE,TOP2,0.7337348858370862
3601,CVLT_HVLT_Total_RecognitionHits_RawRelative,3,MICE,TOP2,0.789337417715391
3602,WAIS3_MCCB_LetterNumberSeeq_RawScore,3,MICE,TOP2,0.14476617779309198
3603,WAIS3_DigitSpan_RawScore,3,MICE,TOP2,0.5624189226630122
3604,GroovedPegs_Dominant_RawScore,3,MICE,TOP2,0.661312348575344
3605,Rey_BVMT_LongTerm_RawScore,3,MICE,TOP2,0.14736032290228973
3606,WMS_TotalRecall_RawScore,3,MICE,TOP2,0.6827662844356444
3607,Trailmaking_test_part_A,3,MICE,TOP2,0.133838087023885
3608,WMS_ImmediateStoryRecall_A_RawScore,3,MICE,TOP2,0.7616937531470254
3609,WASI_BlockDesign_RawScore,3,MICE,TOP2,0.7678097423186544
3610,DKEFS_ColorWordInterference_Switching_RawScore,3,MICE,TOP1,0.4171422623201785
3611,WAIS3_DigitSpanBackwards_RawScore,3,MICE,TOP1,0.6534301243960189
3612,CVLT_HVLT_Total_Delayedrecall_RawRelative,3,MICE,TOP1,0.28036176998384776
3613,WMS_ImmediateThematicRecall_A_RawScore,3,MICE,TOP1,0.4940245021579275
3614,CaliforniaVLT_Total_RawScore,3,MICE,TOP1,0.1879088871287362
3615,WCTS_FailureToMaintain_RawScore,3,MICE,TOP1,0.9264769427519337
3616,WASI_MatrixReasoning_RawScore,3,MICE,TOP1,0.13742253463072385
3617,WCTS_PerservativeError_RawScore,3,MICE,TOP1,0.8098713067449871
3618,WAIS3_DigitSpanForward_RawScore,3,MICE,TOP1,0.34223083978902213
3619,DKEFS_ColorWordInterference_Inhibition_RawScore,3,MICE,TOP1,0.22096077027580474
3620,WMS_ImmediateThematicRecall_B_RawScore,3,MICE,TOP1,0.635560144043406
3621,ReyOCF_Copy_RawScore,3,MICE,TOP1,0.7276042182323141
3622,WASI_Vocabulary_RawScore,3,MICE,TOP1,0.23033184976869348
3623,WASI_Similarities_RawScore,3,MICE,TOP1,0.37469311349429524
3624,VF_MCCB_SemnaticVerbalFluency_RawRelative,3,MICE,TOP1,0.29409926602296865
3625,WCTS_PerservativeResponses_RawScore,3,MICE,TOP1,0.8016386929396496
