,variable,1-JS Divergence,1-NMSE,site,seed,algorithm
345,WAIS3_BACS_SymbolCoding_RawRelative,0.0341622820334714,-0.0019530609717184,Average,10,Average
346,WASI_BlockDesign_RawScore,0.0209727318714409,-0.0027613505612171,Average,10,Average
347,MCCB_Mazes_RawScore,5.7959859134371066e-11,-0.0027452712066073,Average,10,Average
348,VerbalFluency_Phonemic_RawScore,1.225637369373089e-10,-0.0023790569040014,Average,10,Average
349,WMS_FreeRecall_RawScore,0.0255673675183135,-0.0037982299543879,Average,10,Average
350,WMS_ImmediateStoryRecall_B_RawScore,0.0527054917145781,-0.0027166263278344,Average,10,Average
351,GroovedPegs_Dominant_RawScore,0.0136612326534369,-0.0009294404983104,Average,10,Average
352,WMS_ImmediateThematicRecall_A_RawScore,3.467370834897565e-11,-0.001417782810565,Average,10,Average
353,WMS_ImmediateThematicRecall_B_RawScore,3.582234509025284e-11,-0.0022111133356039,Average,10,Average
354,VerbalFluency_Letters,1.2445744435041206e-10,-0.0040309499609774,Average,10,Average
355,Rey_BVMT_LongTerm_RawScore,7.355627218430527e-11,-0.0018754247984176,Average,10,Average
356,Trailmaking_test_part_A,0.0033303613524173,-0.0031090285776174,Average,10,Average
357,WCTS_FailureToMaintain_RawScore,4.778399897986674e-11,-0.0074896106460529,Average,10,Average
358,CaliforniaVLT_FreeRecall_RawScore,3.2605251831796516e-11,-0.0028557819032952,Average,10,Average
359,DigitSymbolCoding,0.0238162823352363,-0.0053177166323481,Average,10,Average
360,WMS_ImmediateStoryRecall_A_RawScore,4.595424041298202e-11,-0.0014133543547989,Average,10,Average
361,HVLT_Total_RawScore,5.740585784508312e-11,-0.0025311752225942,Average,10,Average
362,WCTS_PerservativeResponses_RawScore,1.0937883931916303e-10,-0.0084487901007397,Average,10,Average
363,ReyOCF_Copy_RawScore,5.3336668415227e-11,-0.0030260743434276,Average,10,Average
364,WAIS3_DigitSpanBackwards_RawScore,3.443123564039752e-11,-0.0012055408651077,Average,10,Average
365,WCTS_PerservativeError_RawScore,0.1052615125611963,-0.0071337716125232,Average,10,Average
366,WASI_MatrixReasoning_RawScore,4.8473558500461416e-11,-0.0020949177322477,Average,10,Average
367,WAIS3_MCCB_LetterNumberSeeq_RawScore,4.550992915852703e-11,-0.001495671322959,Average,10,Average
368,WCTS_NumberCategories_RawScore,5.119660251295954e-11,-0.0081165390000992,Average,10,Average
369,WAIS3_DigitSpan_RawScore,4.648692542019717e-11,-0.0014718930106414,Average,10,Average
370,GroovedPegs_NDominant_RawScore,0.3055770397867461,0.3801207229887109,Average,1,Extra Trees
371,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.018487628544111,0.289982946282033,Average,1,Extra Trees
372,CaliforniaVLT_Total_RawScore,0.1754056155819081,0.5451930544694454,Average,1,Extra Trees
373,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.062251763985789,0.5683911503702664,Average,1,Extra Trees
374,DKEFS_ColorWordInterference_Inhibition_RawScore,0.2646122448911326,0.3309872681655949,Average,1,Extra Trees
375,DKEFS_ColorWordInterference_Switching_RawScore,0.339684909198772,0.2844133299752962,Average,1,Extra Trees
376,WASI_Vocabulary_RawScore,0.1169898606641833,0.293463443703282,Average,1,Extra Trees
377,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.1121854288310028,0.7265398794278428,Average,1,Extra Trees
378,WASI_Similarities_RawScore,0.0961231220479312,0.2698169924596775,Average,1,Extra Trees
379,WMS_TotalRecall_RawScore,0.0983727466407774,0.942046914377653,Average,1,Extra Trees
380,UPSAB_Total_RawScore,0.195496846069532,-0.8261723343228111,Average,1,Extra Trees
381,WAIS3_DigitSpanForward_RawScore,0.0207873569586859,0.5750489950987007,Average,1,Extra Trees
382,WAIS3_BACS_SymbolCoding_RawRelative,0.2031292091869899,0.4848805131165241,Average,1,Extra Trees
383,WASI_BlockDesign_RawScore,0.152782710400437,0.3143635445014331,Average,1,Extra Trees
384,MCCB_Mazes_RawScore,0.1388461710049787,-1.4531150674821416,Average,1,Extra Trees
385,VerbalFluency_Phonemic_RawScore,0.2218443102677967,0.9110385606610856,Average,1,Extra Trees
386,WMS_FreeRecall_RawScore,0.1500424899316252,0.8132412502340187,Average,1,Extra Trees
387,WMS_ImmediateStoryRecall_B_RawScore,0.0576052147850835,0.8122713032246812,Average,1,Extra Trees
388,GroovedPegs_Dominant_RawScore,0.255815537897947,0.397605473784427,Average,1,Extra Trees
389,WMS_ImmediateThematicRecall_A_RawScore,0.1000565593542767,0.1984865564205511,Average,1,Extra Trees
390,WMS_ImmediateThematicRecall_B_RawScore,0.0237206729842934,0.3689970727615278,Average,1,Extra Trees
391,VerbalFluency_Letters,0.230304228139702,0.9132863135437908,Average,1,Extra Trees
392,Rey_BVMT_LongTerm_RawScore,0.1069600976276113,0.3853822109671226,Average,1,Extra Trees
393,Trailmaking_test_part_A,0.1839633779885665,-0.42282229020922,Average,1,Extra Trees
394,WCTS_FailureToMaintain_RawScore,0.3927336244681152,-0.3565729903901,Average,1,Extra Trees
395,CaliforniaVLT_FreeRecall_RawScore,0.6858516980767169,-1.4229334759584895,Average,1,Extra Trees
396,DigitSymbolCoding,0.2650056085324976,0.9437961698377736,Average,1,Extra Trees
397,WMS_ImmediateStoryRecall_A_RawScore,0.0557051021776231,0.8284874550980753,Average,1,Extra Trees
398,HVLT_Total_RawScore,0.075134333708317,0.3852930871083673,Average,1,Extra Trees
399,WCTS_PerservativeResponses_RawScore,0.2866277719790046,0.930027302066844,Average,1,Extra Trees
400,ReyOCF_Copy_RawScore,0.1808020342860784,-2.2216788567807204,Average,1,Extra Trees
401,WAIS3_DigitSpanBackwards_RawScore,0.021364848189588,0.5806436025581643,Average,1,Extra Trees
402,WCTS_PerservativeError_RawScore,0.3294156216991122,0.9248884759772648,Average,1,Extra Trees
403,WASI_MatrixReasoning_RawScore,0.0705316260008993,0.2981627855273486,Average,1,Extra Trees
404,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.0817011352031921,0.5523147057286126,Average,1,Extra Trees
405,WCTS_NumberCategories_RawScore,0.1394633482764868,0.6088799544028932,Average,1,Extra Trees
406,WAIS3_DigitSpan_RawScore,0.0664250329078358,0.7849553073480049,Average,1,Extra Trees
407,GroovedPegs_NDominant_RawScore,0.2986041315028748,0.3779743271590117,Average,2,Extra Trees
408,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.020615624902362,0.2462405511358059,Average,2,Extra Trees
409,CaliforniaVLT_Total_RawScore,0.1784987964612754,0.5533128053617051,Average,2,Extra Trees
410,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0445479144723528,0.5700521511643586,Average,2,Extra Trees
411,DKEFS_ColorWordInterference_Inhibition_RawScore,0.2507569289711727,0.3338866413055777,Average,2,Extra Trees
412,DKEFS_ColorWordInterference_Switching_RawScore,0.3248252506301525,0.2935347676724468,Average,2,Extra Trees
413,WASI_Vocabulary_RawScore,0.1161051619903426,0.3103624793630419,Average,2,Extra Trees
414,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.1004560508977889,0.729698626481073,Average,2,Extra Trees
415,WASI_Similarities_RawScore,0.0749106630849435,0.2784293926005657,Average,2,Extra Trees
416,WMS_TotalRecall_RawScore,0.1059946434066113,0.9410928782899328,Average,2,Extra Trees
417,UPSAB_Total_RawScore,0.2595944594760677,-0.7046507697830215,Average,2,Extra Trees
418,WAIS3_DigitSpanForward_RawScore,0.0290224250464233,0.5633232244816823,Average,2,Extra Trees
419,WAIS3_BACS_SymbolCoding_RawRelative,0.219660881287267,0.4775606066812736,Average,2,Extra Trees
420,WASI_BlockDesign_RawScore,0.159500080199461,0.3239150630388206,Average,2,Extra Trees
421,MCCB_Mazes_RawScore,0.2642559035646353,-1.158765891134956,Average,2,Extra Trees
422,VerbalFluency_Phonemic_RawScore,0.2297873565434541,0.9178594452669208,Average,2,Extra Trees
423,WMS_FreeRecall_RawScore,0.1488312471903259,0.8175294789607208,Average,2,Extra Trees
424,WMS_ImmediateStoryRecall_B_RawScore,0.0651666134965029,0.8145969425894707,Average,2,Extra Trees
425,GroovedPegs_Dominant_RawScore,0.2480292537878389,0.3886740261258647,Average,2,Extra Trees
426,WMS_ImmediateThematicRecall_A_RawScore,0.0876723056677515,0.1763228336914869,Average,2,Extra Trees
427,WMS_ImmediateThematicRecall_B_RawScore,0.0301866890675787,0.3675043750631511,Average,2,Extra Trees
428,VerbalFluency_Letters,0.2157773197112389,0.9169909265811236,Average,2,Extra Trees
429,Rey_BVMT_LongTerm_RawScore,0.103174389355292,0.3756787584982487,Average,2,Extra Trees
430,Trailmaking_test_part_A,0.1528781877587536,-0.4534570113793512,Average,2,Extra Trees
431,WCTS_FailureToMaintain_RawScore,0.4283785820446001,-0.5052370206460253,Average,2,Extra Trees
432,CaliforniaVLT_FreeRecall_RawScore,0.688535821758235,-1.454493179126939,Average,2,Extra Trees
433,DigitSymbolCoding,0.2331844402656907,0.940718860686107,Average,2,Extra Trees
434,WMS_ImmediateStoryRecall_A_RawScore,0.0535302824060811,0.8312789298005747,Average,2,Extra Trees
435,HVLT_Total_RawScore,0.0681224623968408,0.4163720381559506,Average,2,Extra Trees
436,WCTS_PerservativeResponses_RawScore,0.308483081395728,0.9301524840863806,Average,2,Extra Trees
437,ReyOCF_Copy_RawScore,0.1745942403421023,-1.2235245537579529,Average,2,Extra Trees
438,WAIS3_DigitSpanBackwards_RawScore,0.019440367550815,0.5760579122034073,Average,2,Extra Trees
439,WCTS_PerservativeError_RawScore,0.2532437511881199,0.9053734849080328,Average,2,Extra Trees
440,WASI_MatrixReasoning_RawScore,0.0863514348449087,0.3003848558223027,Average,2,Extra Trees
441,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.0820344611780865,0.5584907885882286,Average,2,Extra Trees
442,WCTS_NumberCategories_RawScore,0.0284163320775112,0.6266821462880446,Average,2,Extra Trees
443,WAIS3_DigitSpan_RawScore,0.0571671358516702,0.778934566720939,Average,2,Extra Trees
444,GroovedPegs_NDominant_RawScore,0.3278077106854118,0.366740888747728,Average,3,Extra Trees
445,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.0206052877193713,0.2863829632882613,Average,3,Extra Trees
446,CaliforniaVLT_Total_RawScore,0.1944635576666326,0.5808927472999881,Average,3,Extra Trees
447,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.0336348499653268,0.5761304573412069,Average,3,Extra Trees
448,DKEFS_ColorWordInterference_Inhibition_RawScore,0.2797098793365916,0.354933149869959,Average,3,Extra Trees
449,DKEFS_ColorWordInterference_Switching_RawScore,0.3137814311704324,0.2826144658293539,Average,3,Extra Trees
450,WASI_Vocabulary_RawScore,0.106772007520659,0.3040265758046783,Average,3,Extra Trees
451,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.0950827609802464,0.7243341788007063,Average,3,Extra Trees
452,WASI_Similarities_RawScore,0.0814363862200965,0.2786553206518604,Average,3,Extra Trees
453,WMS_TotalRecall_RawScore,0.1041127556185761,0.9411938343029062,Average,3,Extra Trees
454,UPSAB_Total_RawScore,0.1859851798409798,-0.7829552424000472,Average,3,Extra Trees
455,WAIS3_DigitSpanForward_RawScore,0.0316448150846611,0.5700427662254737,Average,3,Extra Trees
456,WAIS3_BACS_SymbolCoding_RawRelative,0.2145679115160609,0.49851213397509,Average,3,Extra Trees
457,WASI_BlockDesign_RawScore,0.1409323907916221,0.3232070078542224,Average,3,Extra Trees
458,MCCB_Mazes_RawScore,0.1526448521751128,-1.3055222478636272,Average,3,Extra Trees
459,VerbalFluency_Phonemic_RawScore,0.1983983985502251,0.9376011866141344,Average,3,Extra Trees
460,WMS_FreeRecall_RawScore,0.1745357719410314,0.8162618067762786,Average,3,Extra Trees
461,WMS_ImmediateStoryRecall_B_RawScore,0.0443899232360209,0.8044155246945814,Average,3,Extra Trees
462,GroovedPegs_Dominant_RawScore,0.2717622806709764,0.4044414818365019,Average,3,Extra Trees
463,WMS_ImmediateThematicRecall_A_RawScore,0.07925043541108,0.198747712747892,Average,3,Extra Trees
464,WMS_ImmediateThematicRecall_B_RawScore,0.0224816394013002,0.3646065438506262,Average,3,Extra Trees
465,VerbalFluency_Letters,0.250021915933367,0.9372564182857788,Average,3,Extra Trees
466,Rey_BVMT_LongTerm_RawScore,0.1081188621292067,0.3879037930631351,Average,3,Extra Trees
467,Trailmaking_test_part_A,0.159405748334239,-0.3843759017639132,Average,3,Extra Trees
468,WCTS_FailureToMaintain_RawScore,0.4070715134483484,-0.3448181442217104,Average,3,Extra Trees
469,CaliforniaVLT_FreeRecall_RawScore,0.6750851142735623,-2.791376203747713,Average,3,Extra Trees
470,DigitSymbolCoding,0.2656251582246928,0.9388801386732882,Average,3,Extra Trees
471,WMS_ImmediateStoryRecall_A_RawScore,0.0516001417072613,0.8250865523607157,Average,3,Extra Trees
472,HVLT_Total_RawScore,0.0874209873515412,0.3293885227754433,Average,3,Extra Trees
473,WCTS_PerservativeResponses_RawScore,0.2708657460263871,0.9050780135542106,Average,3,Extra Trees
474,ReyOCF_Copy_RawScore,0.1675685845828914,-1.4885026936725203,Average,3,Extra Trees
475,WAIS3_DigitSpanBackwards_RawScore,0.022415529772605,0.5782231858846023,Average,3,Extra Trees
476,WCTS_PerservativeError_RawScore,0.2457628679696805,0.9230383886609228,Average,3,Extra Trees
